thread_id,application_reference,turn,sender,category,message_text
THR000338,LA019983,1,customer,payment_issue,"Dear madam, My reference is LA019983. I want to prepay Rs 150,000 on my home loan. Does a part prepayment reduce the emi or the tenure?
Thanks and regards,
Anita Desai"
THR000338,LA019983,2,agent,payment_issue,"Dear madam, A part prepayment of Rs 150,000 can reduce either the emi or the tenure on your home loan. You have to tell us which of the two you want. Thanks and regards."
THR000338,LA019983,3,customer,payment_issue,Dear Sir My reference is LA019983. TKT220926 - Please reduce the tenure and keep the emi as it is. Is there a prepayment charge on my home loan? Thank you.
THR000338,LA019983,4,agent,payment_issue,"This is regarding application LA019983. TKT720078 - There is no prepayment charge on a floating rate home loan. The tenure will reduce once the prepayment of Rs 150,000 is received."
THR000339,LA014516,1,customer,loan_query,"Good morning, I have been offered a lower rate by another bank. What is the process to transfer my personal loan to that bank? Awaitng your response."
THR000339,LA014516,2,agent,loan_query,"Hello, CASE783959 - For a balance transfer of your personal loan we issue a foreclosure letter. The other bank pays the outstanding on your personal loan against that letter. Thanks and regards."
THR000339,LA014516,3,customer,loan_query,"Respected sir, My reference is LA014516. How long does the foreclosure letter take? Is there a charge for the balance transfer? Thanks."
THR000339,LA014516,4,agent,loan_query,"This is regarding application LA014516. The foreclosure letter is issued within five working days. There is no charge on a floating rate personal loan for a balance transfer. https://loanserve.example.in/help/kyc Thanks and regards.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000339,LA014516,5,customer,loan_query,"Dear madam, Please issue the foreclosure letter for my personal loan. Where will the letter be sent? Awaitng your response."
THR000339,LA014516,6,agent,loan_query,"Dear sir, The foreclosure letter will be sent to your registered email. A copy of the letter can also be collected from the branch. Regards."
THR000340,LA027371,1,customer,complaint,"My reference is LA027371. REF114327 - I have written about my gold loan three times and nobody has replied. This is the fourth time I am writing about the same issue. Awaitng your response.
Sent from my iPhone"
THR000340,LA027371,2,agent,complaint,"Hello, We are sorry that your earlier mails on the gold loan went unanswered. Your issue has been escalated to the service manager. Thanks and regards.
Thanks and regards,
Suresh Iyer
LoanServe Support"
THR000340,LA027371,3,customer,complaint,"Hello, My reference is LA027371. Escalation is fine but I still have no answer on my gold loan. When will somebody actually reply with an answer?"
THR000340,LA027371,4,agent,complaint,"Dear sir, CASE708094 - The service manager will call you on your registered number within seven working days. The answer on your gold loan will be given on that call. Regards.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000340,LA027371,5,customer,complaint,Dear Sir My reference is LA027371. I received the call and the issue on my gold loan is clear now. Please close this complaint.
THR000340,LA027371,6,agent,complaint,"Dear sir, Thank you for confirming that the gold loan issue is clear. This complaint is being closed as resolved. https://loanserve.example.in/status
Thanks and regards,
Anita Desai
LoanServe Support"
THR000341,LA030104,1,customer,kyc,"Hi team, I was asked for a pan card for my personal loan but I have already submitted it once. Why is the same pan card being asked for again? Awaitng your response."
THR000341,LA030104,2,agent,kyc,"Dear sir, This is regarding application LA030104. The pan card you submitted earlier was against your older application. A pan card has to be submitted again for this personal loan. www.loanserve.example.in/upload Thanks and regards."
THR000341,LA030104,3,customer,kyc,"Hi team, SR108175 - That is not convenient but I will send the pan card again. Can I bring the pan card to the branch instead of uploading it? Thanks in advance.
Thanks and regards,
Anita Desai"
THR000341,LA030104,4,agent,kyc,"Dear customer, This is regarding application LA030104. Yes, the pan card can be submitted at any branch. The branch will scan the pan card and attach it to your personal loan application. https://loanserve.example.in/help/kyc Thank you."
THR000342,LA031896,1,customer,payment_issue,Hi TKT723633 - I want to change my emi date to the 15th of the month. My salary is credited late and the present emi date does not suit me. Thank you.
THR000342,LA031896,2,agent,payment_issue,"Dear madam, This is regarding application LA031896. CASE730206 - The emi date can be moved to the 15th from the next cycle. A fresh mandate is needed for the changed emi date. Thanks and regards.
Best regards,
Meera Nair
Customer Service"
THR000342,LA031896,3,customer,payment_issue,Hi REF588781 - Please go ahead with the change. Is there any charge for changing the emi date? www.loanserve.example.in/upload Thanks in advance.
THR000342,LA031896,4,agent,payment_issue,"This is regarding application LA031896. SR754515 - A charge of Rs 250 applies for changing the emi date. The new emi date takes effect from the next cycle.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000342,LA031896,5,customer,payment_issue,The charge is acceptable to me. When will the new emi date show in my account? https://loanserve.example.in/help/kyc Regards.
THR000342,LA031896,6,agent,payment_issue,SR421284 - The new emi date will show in your account once the fresh mandate is active. Your emi amount does not change. www.loanserve.example.in/upload Thank you.
THR000343,LA029218,1,customer,loan_query,Hi My reference is LA029218. I already hold a home loan with you. Am I eligible for a top up on the same home loan? Awaitng your response.
THR000343,LA029218,2,agent,loan_query,"Dear sir, A top up on your home loan is possible after twelve emis have been paid on time. Your home loan has twenty two emis paid so far. Thank you."
THR000343,LA029218,3,customer,loan_query,CASE746070 - Every emi on that home loan has been paid on time. What top up amount can I expect?
THR000343,LA029218,4,agent,loan_query,"SR702158 - The top up amount depends on the outstanding on your home loan and on your income. A top up of about Rs 200,000 looks possible on your home loan. https://loanserve.example.in/status Thank you.
Best regards,
Arjun Menon
Customer Service"
THR000343,LA029218,5,customer,loan_query,"Dear Sir Rs 200,000 would work for me. Which documents are needed for the top up?
--
Vikram Rao
Customer"
THR000343,LA029218,6,agent,loan_query,"For the top up we need your latest income proof and bank statement. The home loan documents already with us do not have to be given again. Regards.
Thanks and regards,
Suresh Iyer
LoanServe Support"
THR000344,LA007414,1,customer,complaint,"Hello, CASE981869 - The branch told me one interest rate on my gold loan and the sanction letter shows a different rate. I was given wrong information at the branch. Thank you."
THR000344,LA007414,2,agent,complaint,"Dear customer, This is regarding application LA007414. We are sorry about the wrong information on your gold loan rate. The rate in the sanction letter is the rate that applies to your gold loan."
THR000344,LA007414,3,customer,complaint,My reference is LA007414. Then why was a lower rate quoted to me at the branch? I took the gold loan only because of the rate I was quoted. Thanks in advance.
THR000344,LA007414,4,agent,complaint,This is regarding application LA007414. The rate quoted to you was the card rate before your profile was scored. Your gold loan rate has been sent for review by the credit team. Regards.
THR000345,LA002158,1,customer,kyc,My vehicle loan application is on hold. The address proof I uploaded was rejected. Can you tell me why the address proof was rejected? Awaitng your response.
THR000345,LA002158,2,agent,kyc,"Hello, CASE597067 - The address proof was rejected because the address on it did not match your application. Please upload a fresh copy of the address proof from your registered login. Thanks and regards."
